	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
XAGE5	0	NA	NA	NA	NA	NA	XAGE5
PSORS1C1	0	NA	NA	NA	NA	NA	PSORS1C1
PSORS1C2	0	NA	NA	NA	NA	NA	PSORS1C2
NUDT10	0.276083803073736	-1.2158873637815	3.44865606662119	-0.35256846153776	0.724411985120695	0.999658563836992	NUDT10
ADAMTS15	0.597449764602027	2.79872402970033	3.30438830610613	0.846971896289735	0.39701078627211	0.999658563836992	ADAMTS15
ADAMTS16	0.810802276617426	-2.65483361947047	3.39882829944027	-0.781102599359807	0.434742153227416	0.999658563836992	ADAMTS16
ADAMTS17	0.092027934357912	-0.391502943884337	3.44865606662119	-0.11352333672053	0.909615662646079	0.999658563836992	ADAMTS17
ADAMTS18	0	NA	NA	NA	NA	NA	ADAMTS18
COX7B2	1.60203191130626	-3.62615004950283	3.3805138955422	-1.07266237073734	0.283422629476209	0.999658563836992	COX7B2
GSX2	0	NA	NA	NA	NA	NA	GSX2
KCNG3	0.179693585564878	-0.803695153832917	3.44865606662119	-0.233045899129145	0.815725764473039	0.999658563836992	KCNG3
PPP1R18	4.8278630566039	-0.0288337555528226	0.829648809583407	-0.0347541697399661	0.972275765783353	0.999658563836992	PPP1R18
ZNF525	0.692786496602142	-1.23477277230856	1.96524942534434	-0.628303337166583	0.529805245912051	0.999658563836992	ZNF525
ZNF431	1.56270613425455	-0.863069918822254	1.17493776745183	-0.734566495972001	0.462603548885317	0.999658563836992	ZNF431
ZNF721	1.58187461416533	-0.338273180501361	1.03785998615853	-0.325933348440788	0.744474783803268	0.999658563836992	ZNF721
ANKRD24	0.202332935598839	0.570282311025334	3.44865606662119	0.16536363731512	0.868657772828279	0.999658563836992	ANKRD24
ZNF384	14.1456900069197	-0.113332724620818	0.378578321323227	-0.299364010661496	0.764662319040668	0.999658563836992	ZNF384
ADAMTS19	0	NA	NA	NA	NA	NA	ADAMTS19
ABHD11-AS1	2.77202793278333	3.79347202405819	1.67860534833277	2.25989511342016	0.0238277612751523	0.999658563836992	ABHD11-AS1
ASXL1	12.1118113373961	0.160741372790924	0.414836395430178	0.387481365091503	0.698399878057279	0.999658563836992	ASXL1
SYNPO2	0.391269978167204	1.04559279809426	2.31747185258264	0.451178208239735	0.651861114270358	0.999658563836992	SYNPO2
SPACA4	0	NA	NA	NA	NA	NA	SPACA4
RHOV	0	NA	NA	NA	NA	NA	RHOV
DSTNP2	2.72138980205598	-0.0218339746992885	0.86509178406658	-0.0252389111784792	0.979864400200272	0.999658563836992	DSTNP2
NLRP6	0.491576805409359	3.16727174579165	3.30630855049372	0.957948024941195	0.338088967890472	0.999658563836992	NLRP6
LOC171391	1.3731859022473	-1.31535693940256	1.44112626606826	-0.912728447446295	0.361385378493275	0.999658563836992	LOC171391
ZNF675	2.38926532752299	-0.355173065447711	1.07642552805964	-0.329956003633568	0.741433206074019	0.999658563836992	ZNF675
PDIA3P1	4.39620340920729	-0.0142933376890728	0.626113835642075	-0.0228286565084687	0.981786949389568	0.999658563836992	PDIA3P1
CLYBL	0.898276358213305	0.24475245821449	1.36303164943663	0.179564765290411	0.857494268224131	0.999658563836992	CLYBL
FAM9B	0	NA	NA	NA	NA	NA	FAM9B
FAM9C	0	NA	NA	NA	NA	NA	FAM9C
171489	0	0	0	0	1	NA	171489
SPTSSA	37.2416698613738	0.523311663293468	0.351903181114994	1.48708989113247	0.136991071060355	0.999658563836992	SPTSSA
PTCRA	1.2355396778844	3.38681670956097	3.23514687679507	1.04688190012447	0.295154050726674	0.999658563836992	PTCRA
POLR3H	6.8493612710257	-0.483942267754315	0.633873847855305	-0.763467793144836	0.44518446279236	0.999658563836992	POLR3H
ABHD3	6.97682072710452	0.817650158650275	0.657903661784396	1.24281138127824	0.213937347524184	0.999658563836992	ABHD3
DGUOK	46.7396300326839	0.633206389338775	0.367069710381666	1.72503034554497	0.0845220039320359	0.999658563836992	DGUOK
DHCR7	17.0383347486029	-0.192478066342157	0.646682120640611	-0.297639381388009	0.765978414037931	0.999658563836992	DHCR7
DHCR24	31.4104071342111	0.0392820128929452	0.823538304438091	0.0476990720179649	0.961956073685148	0.999658563836992	DHCR24
DHFR	5.77819203281246	-0.408808811247609	0.59984761971582	-0.681521102711525	0.495541818558027	0.999658563836992	DHFR
AFG3L1P	0.790541992059904	1.2466791448074	1.55405066943148	0.802212675126915	0.42242994560368	0.999658563836992	AFG3L1P
DHODH	4.58127620017001	-0.422940023317551	0.640658476564574	-0.660164563162416	0.509148230353388	0.999658563836992	DHODH
DHPS	32.5091340358583	-0.0505955876339825	0.42027845327653	-0.120385870937552	0.904177483357956	0.999658563836992	DHPS
CYB5R3	75.52720292368	-0.229235722671226	0.330728722692204	-0.693123115540726	0.488232292402265	0.999658563836992	CYB5R3
NQO1	37.6105324528094	0.139650218030224	0.837537788671155	0.166739005593759	0.867575413107505	0.999658563836992	NQO1
DIAPH1	29.7480243530221	0.34911565217587	0.518075865809661	0.673869746142805	0.50039412790467	0.999658563836992	DIAPH1
DIAPH2	3.12554342989656	0.374307007417711	0.803041892557829	0.466111433147625	0.641135739964299	0.999658563836992	DIAPH2
SEPTIN1	6.39311133609542	0.797510950197085	1.351956048279	0.589894139837085	0.555261623171011	0.999658563836992	SEPTIN1
DIO1	0	NA	NA	NA	NA	NA	DIO1
DIO2	0.199127702316793	0.570282311025334	3.44865606662119	0.16536363731512	0.868657772828279	0.999658563836992	DIO2
DIO3	0	NA	NA	NA	NA	NA	DIO3
DKC1	38.7490233962995	-0.190816755141758	0.317023433819834	-0.601901105046385	0.547239968644036	0.999658563836992	DKC1
DLAT	13.9916131886147	-0.582802569520471	0.514122410388787	-1.13358717251743	0.256967756233617	0.999658563836992	DLAT
DLD	38.3213527949152	0.245674503938779	0.33912503756056	0.724436348628218	0.468797891214407	0.999658563836992	DLD
DLG1	8.14082941888285	0.140664430383894	0.481408729680303	0.292193351951277	0.77013879433148	0.999658563836992	DLG1
AFP	0	NA	NA	NA	NA	NA	AFP
DLG2	0	NA	NA	NA	NA	NA	DLG2
DLG3	2.3239150754775	0.287188814435387	1.3948460408036	0.205892841241411	0.836874617513079	0.999658563836992	DLG3
DLG4	2.89149567918139	0.0988451286672863	0.909380616572351	0.108695002802957	0.913444405557418	0.999658563836992	DLG4
DLST	33.7612259954633	-0.247219826578678	0.334904315688629	-0.738180474235891	0.46040478656321	0.999658563836992	DLST
DLX1	5.91675864054719	1.13500909502185	1.45071502524183	0.78237908567373	0.433991821236168	0.999658563836992	DLX1
DLX2	1.10855492172338	1.95399183421455	2.71738732021515	0.719070049263292	0.472097760218954	0.999658563836992	DLX2
DLX3	0	NA	NA	NA	NA	NA	DLX3
DLX4	0	NA	NA	NA	NA	NA	DLX4
DLX5	1.40093116343375	-0.648667358768317	2.35379116038291	-0.275584074613822	0.782867542791319	0.999658563836992	DLX5
AGA	16.9511653894701	0.141300183262626	0.537907169748336	0.262685071345552	0.792793324152293	0.999658563836992	AGA
DLX6	0.547805322996526	-2.09170858882637	3.41657659249848	-0.612223532005392	0.540389874352493	0.999658563836992	DLX6
DMBT1	15.8287731341813	22.6268592050764	3.24329455899883	6.97650453681304	NA	NA	DMBT1
DMD	0.193615164296888	-0.803695153832917	3.44865606662119	-0.233045899129145	0.815725764473039	0.999658563836992	DMD
SARDH	1.29047034785192	-2.23464929302518	1.75030373915427	-1.27672085880645	0.201700814613741	0.999658563836992	SARDH
DMP1	0	NA	NA	NA	NA	NA	DMP1
DNM1	3.83466673576877	-1.49308572904129	1.14578860607732	-1.30310750265964	0.192538062558335	0.999658563836992	DNM1
ACAN	0	NA	NA	NA	NA	NA	ACAN
DMPK	5.21251423964175	0.0666403484945899	0.64724882587652	0.10295939649538	0.917995196536819	0.999658563836992	DMPK
DMRT1	0	NA	NA	NA	NA	NA	DMRT1
DMWD	8.22761752499405	-0.394841186818254	0.571839452798878	-0.690475595703825	0.489895151738037	0.999658563836992	DMWD
DNA2	1.16985968120413	-0.331640879569078	1.28094383749291	-0.258903528680986	0.795709675502277	0.999658563836992	DNA2
DNAH5	0	NA	NA	NA	NA	NA	DNAH5
DNAH6	0	NA	NA	NA	NA	NA	DNAH6
DNAH8	0	NA	NA	NA	NA	NA	DNAH8
AGER	0	NA	NA	NA	NA	NA	AGER
DNAH9	0	NA	NA	NA	NA	NA	DNAH9
DNASE1	1.88635354918575	3.12761630779833	1.32875464158825	2.35379520786465	0.0185828458190652	0.999658563836992	DNASE1
DNASE1L1	5.33604914000595	0.28417821551141	0.659255199214071	0.431059498431248	0.666425108891597	0.999658563836992	DNASE1L1
DNASE1L2	0	NA	NA	NA	NA	NA	DNASE1L2
DNASE1L3	0.990622416923277	1.20452620870817	2.73749326971527	0.44001065574618	0.6599293897045	0.999658563836992	DNASE1L3
DNASE2	43.7049046232738	-0.121411127592501	0.498818109209662	-0.243397593934325	0.80769740753823	0.999658563836992	DNASE2
DYNC1H1	37.7100815532815	-0.839104380447361	0.536335914585448	-1.56451275707675	0.117697199440011	0.999658563836992	DYNC1H1
AGL	3.55185061090435	0.0629415266384538	0.705856604740883	0.0891704153729063	0.928946476805171	0.999658563836992	AGL
DYNC1I1	1.89971633616968	0.78602857783175	1.31993920130376	0.595503623996739	0.551506877396692	0.999658563836992	DYNC1I1
DYNC1I2	19.4139975480761	-0.0678539583352225	0.396263414400845	-0.171234476535813	0.864039399466005	0.999658563836992	DYNC1I2
DYNC1LI2	31.8523765889421	-0.00332531812102737	0.323130506035084	-0.010290944553116	0.991789159151431	0.999658563836992	DYNC1LI2
DNM2	13.0858233838573	-0.00172209658642921	0.49992865826994	-0.00344468467238649	0.99725154471853	0.99967141415764	DNM2
DNMT1	18.1166533889545	-0.533867321728484	0.404372199035897	-1.32023745203387	0.186755751330698	0.999658563836992	DNMT1
TRDMT1	0.291938320999366	-1.21588934481394	3.09280816257316	-0.393134420533326	0.694220202698261	0.999658563836992	TRDMT1
DNMT3A	4.60164853720193	-0.120412310376712	0.735968454795991	-0.163610694985684	0.870037624785528	0.999658563836992	DNMT3A
DNMT3B	0.989968808393336	0.0159180251599969	1.4292171651757	0.0111375832503663	0.991113677998685	0.999658563836992	DNMT3B
DNTT	0	NA	NA	NA	NA	NA	DNTT
DOCK1	6.74327670704771	-0.337508880100695	0.584161591474781	-0.577766297932419	0.563421911793871	0.999658563836992	DOCK1
DOCK2	7.40392647953147	-0.391335095973583	0.967656646804888	-0.404415240949085	0.685907394509085	0.999658563836992	DOCK2
DOCK3	0	NA	NA	NA	NA	NA	DOCK3
DOK1	5.74883135191036	0.115125904773123	0.711884759015121	0.161719861698399	0.871526463054497	0.999658563836992	DOK1
DXO	0.993936562698307	0.025148689986001	1.27558466844483	0.0197154219614929	0.984270388224893	0.999658563836992	DXO
DPAGT1	15.1183733075784	-0.390395415648139	0.443687336917578	-0.879888568288485	0.378919678185052	0.999658563836992	DPAGT1
ABAT	0.804076608130812	2.61533149157016	2.05706444822906	1.27139015689164	0.203589882617143	0.999658563836992	ABAT
DPEP1	4.22756052652048	6.26980807219979	3.24889282066053	1.92982915051198	NA	NA	DPEP1
DPH1	4.1120707558885	-0.0542721694345622	0.718830284352079	-0.0755006718776195	0.939816362983201	0.999658563836992	DPH1
DPH2	13.5955553623784	-0.293973039977685	0.407372852677389	-0.721631395036751	0.470521131654057	0.999658563836992	DPH2
DPP4	4.37414590919795	4.49254255913765	1.45463830835561	3.08842585358296	0.00201219898840239	0.971640586524804	DPP4
DPP6	0	NA	NA	NA	NA	NA	DPP6
DPT	8.29996550582887	0.280427884802446	1.04933244405965	0.267244081120305	0.789281238113156	0.999658563836992	DPT
DPYD	6.38782646150694	-0.341362212217692	1.03325635450702	-0.33037513945952	0.741116523786772	0.999658563836992	DPYD
DPYS	0.100812341234921	-0.391502943884337	3.44865606662119	-0.11352333672053	0.909615662646079	0.999658563836992	DPYS
DPYSL2	17.6138190898692	0.223642074779265	0.411220032809548	0.543850145751149	0.586544598126878	0.999658563836992	DPYSL2
DPYSL3	18.493921307324	-0.413663312200714	0.802143307002822	-0.515697517624814	0.606065688673322	0.999658563836992	DPYSL3
AGRP	0	NA	NA	NA	NA	NA	AGRP
DR1	25.1971791371934	0.261432120746987	0.346493024711917	0.754509043766026	0.450543616964719	0.999658563836992	DR1
SLC26A3	2.85114547137428	5.70164831446176	3.25257432480638	1.75296480420972	NA	NA	SLC26A3
DRD1	0	NA	NA	NA	NA	NA	DRD1
DRD2	0	NA	NA	NA	NA	NA	DRD2
DRD3	0	NA	NA	NA	NA	NA	DRD3
DRD4	0	NA	NA	NA	NA	NA	DRD4
DRD5	0	NA	NA	NA	NA	NA	DRD5
DRG2	12.1753663092945	0.413277647252585	0.433044997082281	0.954352665513096	0.339905157755592	0.999658563836992	DRG2
JAG1	6.94666442786081	0.390087779935194	0.675547950145678	0.577439069796709	0.56364288772895	0.999658563836992	JAG1
ARID3A	2.78821305681701	0.158939110101329	0.895421642851413	0.177501975041833	0.859114114007867	0.999658563836992	ARID3A
DRP2	0.440667468490458	-1.74313686727186	3.43151135892291	-0.507979337658087	0.611467833733974	0.999658563836992	DRP2
ATN1	22.6771245487924	-0.200007038983385	0.370921796751038	-0.539216192564789	0.589737688612607	0.999658563836992	ATN1
DSC1	0	NA	NA	NA	NA	NA	DSC1
DSC2	3.56336436715898	4.65175104589877	2.41394051655756	1.92703631841454	NA	NA	DSC2
DSC3	0	NA	NA	NA	NA	NA	DSC3
DSCAM	0	NA	NA	NA	NA	NA	DSCAM
RCAN1	31.6848698517544	1.5395855647952	0.659515131581267	2.33442038108187	0.0195737206163552	0.999658563836992	RCAN1
DSG1	0	NA	NA	NA	NA	NA	DSG1
DSG2	10.9200672904194	2.24341410699618	1.26671203001552	1.77105297323867	0.076551893127073	0.999658563836992	DSG2
AGT	0.527131323531587	0.611394162203097	3.40127271124898	0.179754525469552	0.857345285416887	0.999658563836992	AGT
DSG3	0.196630722163743	1.8479712210107	3.40127377980293	0.543317398318277	0.586911287257197	0.999658563836992	DSG3
TSC22D3	39.8133791889004	0.566739914589815	0.678799312919772	0.834915274371821	0.403765414023299	0.999658563836992	TSC22D3
DSP	2.83323070693513	3.19701458156994	2.55865554970609	1.24949002296819	NA	NA	DSP
EPYC	5.06927304799524	3.30832099522707	2.65861485765874	1.2443776824976	NA	NA	EPYC
DSPP	0	NA	NA	NA	NA	NA	DSPP
SLC26A2	20.3819794926423	-1.6037613053789	0.834046436422789	-1.92286812261605	0.0544966140545322	0.999658563836992	SLC26A2
DTNA	0.503243708607647	-1.95267236288707	2.92965379522166	-0.66651983455244	0.505078890137194	0.999658563836992	DTNA
DTNB	3.02125398927743	0.234854184719906	0.860118292182584	0.273048703712549	0.78481577732954	0.999658563836992	DTNB
HBEGF	10.9566868452341	0.525223750227094	0.681644250673465	0.770524727096536	0.440988692963091	0.999658563836992	HBEGF
DTX1	1.38513942012582	1.2064966433923	2.73560157042778	0.441035221077033	0.659187498864352	0.999658563836992	DTX1
DTYMK	36.4260236964866	0.894763912015901	0.42813890153372	2.08989164219974	0.036627534537428	0.999658563836992	DTYMK
ECM2	0.685630848123955	0.848510655972873	1.63420792874241	0.519218295939757	0.603608521811947	0.999658563836992	ECM2
DUSP1	54.4102834091497	0.80589376941996	0.656560452630518	1.22744793139936	0.219654280599064	0.999658563836992	DUSP1
DUSP2	10.6720847289753	0.0162362027517671	1.01823642511705	0.0159454153782612	0.987277938367041	0.999658563836992	DUSP2
DUSP3	34.4341668324123	0.349997461939433	0.399471480556882	0.876151312357819	0.380947780711684	0.999658563836992	DUSP3
DUSP4	54.5396641881264	0.145256428991239	0.622477160447076	0.233352222733622	0.815487909812584	0.999658563836992	DUSP4
DUSP5	13.1874237762714	0.24139696900277	0.539857823715186	0.447149153718896	0.654767370806925	0.999658563836992	DUSP5
DUSP6	101.774519438034	0.0672484508721954	0.545047585671952	0.123380880202027	0.901805496773297	0.999658563836992	DUSP6
DUSP7	7.23302924933046	-0.570422759936114	0.693474619153626	-0.822557515705917	0.410759666563394	0.999658563836992	DUSP7
AGTR1	1.34313432642317	-2.29403839580726	3.38610416488397	-0.677486067793744	0.498097606776387	0.999658563836992	AGTR1
DUSP8	0.577051676202171	2.03605854398447	2.6969074945918	0.754960467894227	0.450272702353694	0.999658563836992	DUSP8
DUSP9	0.501284124285498	-0.657987181674206	2.91420262511475	-0.225786352672816	0.821367592001811	0.999658563836992	DUSP9
DUT	38.4333188471503	0.232889512272475	0.437053304447368	0.532862948072094	0.594128455337628	0.999658563836992	DUT
DVL1	26.1805584256596	-0.479896897985264	0.562351821914402	-0.853374843441534	0.393451467496998	0.999658563836992	DVL1
DVL2	17.9830538084606	0.0971184915709824	0.445326531038819	0.2180837762898	0.827363837833725	0.999658563836992	DVL2
DVL3	23.8988806216467	-0.145309668441176	0.341929430239351	-0.424969761565886	0.670858718208752	0.999658563836992	DVL3
DYRK1A	11.3138462985509	-0.0482241999427631	0.411546927367783	-0.117177888439602	0.9067190886633	0.999658563836992	DYRK1A
AGTR2	0	NA	NA	NA	NA	NA	AGTR2
TOR1A	17.9491374178893	-0.660928913313489	0.389534571321159	-1.69671439192639	0.0897506704112476	0.999658563836992	TOR1A
E2F1	17.1504011924534	0.08597303121796	0.75843214148589	0.113356260257543	0.909748115388668	0.999658563836992	E2F1
APLNR	4.05872072703911	0.142836165719294	0.955852499153099	0.149433271185512	0.881211759848131	0.999658563836992	APLNR
E2F2	1.59269192638742	0.111631788351874	1.01677170271971	0.10979041613105	0.912575591914027	0.999658563836992	E2F2
E2F3	11.218055680508	-0.643353923221319	0.607744986488112	-1.05859190536309	0.289785674964518	0.999658563836992	E2F3
E2F4	33.7177143178138	0.0365952710957503	0.333704735702921	0.109663625296373	0.912676149181904	0.999658563836992	E2F4
E2F5	3.38498931297397	-0.728531289999342	0.954026431414171	-0.763638475843302	0.44508271387129	0.999658563836992	E2F5
E2F6	4.03721191536845	0.155448518170202	0.728700968439327	0.21332278246196	0.831075204670121	0.999658563836992	E2F6
E4F1	9.84714067383071	0.0480903273960171	0.436452111088984	0.11018465983823	0.912262927868878	0.999658563836992	E4F1
EBF1	0.698395376987065	0.845868904254477	2.24186583063045	0.377305765892603	0.705946387745265	0.999658563836992	EBF1
GPR183	5.81092996934943	-0.295160482899793	0.902907888624375	-0.326899882721686	0.743743609792501	0.999658563836992	GPR183
ECE1	21.9907961828576	-0.278998067855806	0.734145721330852	-0.380030911778715	0.70392246923327	0.999658563836992	ECE1
AGXT	0	NA	NA	NA	NA	NA	AGXT
TYMP	69.3303402108165	0.376122597390929	0.912098149847812	0.4123707491937	0.680067699444022	0.999658563836992	TYMP
ECH1	35.8576001012503	-0.178423416264	0.528630280798471	-0.337520234358312	0.735724761309203	0.999658563836992	ECH1
ECHS1	80.1914818664994	0.210404358346701	0.32154137152704	0.654361699545737	0.512878803801276	0.999658563836992	ECHS1
ECM1	59.7926367520601	-0.0814280106511502	0.959692119385727	-0.0848480559611868	0.93238218812601	0.999658563836992	ECM1
ECT2	10.9152751463045	-0.370591381365177	0.633228377524635	-0.585241272372951	0.558385496990877	0.999658563836992	ECT2
EDA	0.0898467927824392	-0.391502943884337	3.44865606662119	-0.11352333672053	0.909615662646079	0.999658563836992	EDA
ABCA1	6.17698470711375	-0.971784415755051	0.803464892627706	-1.20949206950021	0.226473856033757	0.999658563836992	ABCA1
NR0B1	1.47668072857942	-3.51000884822661	2.69174599111663	-1.30398962599385	0.192237119485166	0.999658563836992	NR0B1
S1PR1	4.39208992208374	0.575123713488104	0.753258462782698	0.763514440134497	0.445156653848248	0.999658563836992	S1PR1
LPAR1	5.0737469328329	-1.66968678684942	1.00361844501493	-1.66366689964988	0.0961790145417174	0.999658563836992	LPAR1
S1PR3	3.79359032301609	-0.244839480911806	0.884910558643144	-0.276682743267551	0.782023723651683	0.999658563836992	S1PR3
EDN1	0.794716181274585	3.85904704632511	3.17943579041626	1.2137521562654	0.224842381126863	0.999658563836992	EDN1
EDN2	0.0983153610818717	0.982474520973914	3.44865606662119	0.284886199723735	0.775731329105818	0.999658563836992	EDN2
EDN3	2.08537331264776	1.88852749060156	2.78200442357022	0.678836983363946	0.497241157648541	0.999658563836992	EDN3
EDNRA	1.66571475097872	0.763975883771269	1.23389994065534	0.619155458720187	0.535813951354381	0.999658563836992	EDNRA
AHCY	66.8611541414869	-0.0174825700998639	0.436101650790186	-0.0400882914985226	0.968022736329807	0.999658563836992	AHCY
EDNRB	186.885331583838	-0.475646011772228	1.14812065191286	-0.414282254203655	0.678667408520256	0.999658563836992	EDNRB
PHC1	1.8614040537812	-1.15688420877029	1.12251865717882	-1.03061468187784	0.30272154832456	0.999658563836992	PHC1
PHC2	42.6695539362543	-0.0278819073933335	0.432465819527527	-0.0644719331201589	0.948594454729391	0.999658563836992	PHC2
EEF1A1	846.534509081442	-0.314575544924654	0.277162631063402	-1.13498541891347	0.256381427784112	0.999658563836992	EEF1A1
PLAC4	0	NA	NA	NA	NA	NA	PLAC4
EEF1A2	0.307236022175032	2.48505560743522	3.34502762543604	0.742910339077179	0.457535965677728	0.999658563836992	EEF1A2
PGAM5	9.78004546616663	-0.237760771357511	0.449985701428834	-0.528374058559087	0.597239738995607	0.999658563836992	PGAM5
B3GNT6	0.196630722163743	1.8479712210107	3.40127377980293	0.543317398318277	0.586911287257197	0.999658563836992	B3GNT6
HIGD2A	125.053208719433	-0.0700458359940357	0.366888884581937	-0.190918392291584	0.848589530249095	0.999658563836992	HIGD2A
KRT24	0	NA	NA	NA	NA	NA	KRT24
CYS1	0	NA	NA	NA	NA	NA	CYS1
AGO3	1.59310972111898	-0.34411596723333	1.09296056553147	-0.314847559999567	0.752877399066058	0.999658563836992	AGO3
